id,product_id,quantity,subtotal,transaction_date
25060,14,1,56.49,2025-04-19T14:47:00
25061,17,3,556.29,2025-04-19T14:47:00
25062,5,2,257.36,2025-04-19T07:05:00
25063,11,2,115.04,2025-04-19T07:05:00
25064,17,1,185.43,2025-04-19T07:05:00
25065,16,1,188.75,2025-04-19T07:05:00
25066,9,1,52.75,2025-04-19T07:05:00
25067,6,2,209.2,2025-04-19T22:47:00
25068,18,1,159.47,2025-04-19T07:11:00
25069,12,1,196.9,2025-04-19T09:09:00
25070,18,2,318.94,2025-04-19T09:09:00
25071,12,1,196.9,2025-04-19T13:40:00
25072,14,2,112.98,2025-04-19T09:16:00
25073,12,1,196.9,2025-04-19T09:16:00
25074,4,3,354.75,2025-04-19T09:16:00
25075,3,1,110.84,2025-04-19T07:23:00
25076,7,3,262.41,2025-04-19T07:23:00
25077,20,3,314.58,2025-04-19T07:23:00
25078,11,1,57.52,2025-04-19T07:23:00
25079,7,2,174.94,2025-04-19T12:58:00
25080,19,1,182.49,2025-04-19T12:58:00
25081,9,3,158.25,2025-04-19T12:58:00
25082,8,1,107.09,2025-04-19T12:58:00
25083,12,1,196.9,2025-04-19T15:16:00
25084,9,1,52.75,2025-04-19T16:21:00
25085,13,1,89.73,2025-04-19T16:21:00
25086,8,3,321.27,2025-04-19T16:21:00
25087,8,3,321.27,2025-04-19T11:01:00
25088,6,3,313.8,2025-04-19T07:28:00
25089,10,1,110.27,2025-04-19T07:28:00
25090,9,1,52.75,2025-04-19T14:24:00
25091,16,3,566.25,2025-04-19T14:24:00
25092,3,2,221.68,2025-04-19T14:24:00
25093,15,3,410.94,2025-04-19T17:24:00
25094,8,3,321.27,2025-04-19T17:24:00
25095,15,2,273.96,2025-04-19T17:32:00
25096,18,1,159.47,2025-04-19T12:48:00
25097,3,1,110.84,2025-04-19T12:48:00
25098,15,2,273.96,2025-04-19T18:47:00
25099,6,2,209.2,2025-04-19T18:47:00
25100,20,2,209.72,2025-04-19T22:21:00
25101,7,1,87.47,2025-04-19T22:21:00
25102,16,1,188.75,2025-04-19T22:21:00
25103,12,2,393.8,2025-04-19T20:17:00
25104,1,2,124.88,2025-04-19T20:17:00
25105,2,1,58.22,2025-04-19T20:49:00
25106,17,1,185.43,2025-04-19T12:54:00
25107,16,1,188.75,2025-04-19T21:54:00
25108,15,2,273.96,2025-04-19T21:54:00
25109,8,3,321.27,2025-04-19T21:54:00
25110,19,3,547.47,2025-04-19T21:54:00
25111,9,2,105.5,2025-04-19T06:54:00
25112,13,1,89.73,2025-04-19T06:54:00
25113,18,1,159.47,2025-04-19T06:54:00
25114,16,1,188.75,2025-04-19T15:05:00
25115,1,3,187.32,2025-04-19T15:05:00
25116,19,2,364.98,2025-04-19T15:05:00
25117,12,3,590.7,2025-04-19T15:05:00
25118,17,3,556.29,2025-04-19T15:05:00
25119,6,2,209.2,2025-04-19T11:45:00
25120,16,2,377.5,2025-04-19T11:34:00
25121,3,2,221.68,2025-04-19T11:34:00
25122,2,2,116.44,2025-04-19T11:07:00
25123,4,2,236.5,2025-04-19T11:07:00
25124,8,1,107.09,2025-04-19T16:51:00
25125,10,2,220.54,2025-04-19T16:51:00
25126,16,3,566.25,2025-04-19T16:51:00
25127,12,1,196.9,2025-04-19T16:51:00
25128,7,2,174.94,2025-04-19T16:51:00
25129,1,3,187.32,2025-04-19T12:20:00
25130,6,2,209.2,2025-04-19T12:20:00
25131,20,1,104.86,2025-04-19T07:42:00
25132,6,2,209.2,2025-04-19T07:42:00
25133,11,3,172.56,2025-04-19T07:42:00
25134,1,2,124.88,2025-04-19T07:42:00
25135,2,2,116.44,2025-04-19T14:53:00
25136,9,1,52.75,2025-04-19T14:53:00
25137,11,3,172.56,2025-04-19T14:53:00
25138,4,3,354.75,2025-04-19T14:53:00
25139,18,2,318.94,2025-04-19T14:53:00
25140,2,3,174.66,2025-04-19T07:57:00
25141,7,3,262.41,2025-04-19T07:57:00
25142,8,2,214.18,2025-04-19T07:57:00
25143,12,3,590.7,2025-04-19T07:57:00
25144,5,1,128.68,2025-04-19T18:22:00
25145,3,3,332.52,2025-04-19T18:22:00
25146,8,3,321.27,2025-04-19T18:22:00
25147,4,1,118.25,2025-04-19T21:58:00
25148,6,3,313.8,2025-04-19T21:58:00
25149,13,3,269.19,2025-04-19T21:58:00
25150,7,1,87.47,2025-04-20T21:25:00
25151,1,1,62.44,2025-04-20T21:25:00
25152,19,3,547.47,2025-04-20T21:25:00
25153,9,2,105.5,2025-04-20T21:25:00
25154,16,3,566.25,2025-04-20T21:25:00
25155,20,2,209.72,2025-04-20T11:00:00
25156,11,2,115.04,2025-04-20T11:00:00
25157,15,3,410.94,2025-04-20T11:00:00
25158,18,2,318.94,2025-04-20T17:51:00
25159,12,2,393.8,2025-04-20T17:51:00
25160,13,1,89.73,2025-04-20T17:51:00
25161,6,1,104.6,2025-04-20T17:51:00
25162,12,3,590.7,2025-04-20T07:54:00
25163,18,3,478.41,2025-04-20T07:54:00
25164,11,3,172.56,2025-04-20T07:54:00
25165,17,1,185.43,2025-04-20T13:40:00
25166,7,2,174.94,2025-04-20T13:40:00
25167,8,2,214.18,2025-04-20T13:40:00
25168,10,2,220.54,2025-04-20T13:40:00
25169,19,2,364.98,2025-04-20T13:40:00
25170,14,1,56.49,2025-04-20T11:55:00
25171,20,3,314.58,2025-04-20T11:55:00
25172,4,3,354.75,2025-04-20T11:55:00
25173,13,3,269.19,2025-04-20T11:55:00
25174,1,1,62.44,2025-04-20T11:55:00
25175,7,1,87.47,2025-04-20T12:44:00
25176,13,3,269.19,2025-04-20T12:44:00
25177,2,2,116.44,2025-04-20T12:44:00
25178,15,1,136.98,2025-04-20T12:44:00
25179,18,2,318.94,2025-04-20T16:41:00
25180,7,3,262.41,2025-04-20T16:41:00
25181,13,3,269.19,2025-04-20T16:41:00
25182,8,1,107.09,2025-04-20T16:41:00
25183,2,2,116.44,2025-04-20T16:41:00
25184,15,2,273.96,2025-04-20T18:38:00
25185,7,1,87.47,2025-04-20T18:38:00
25186,13,1,89.73,2025-04-20T18:38:00
25187,9,3,158.25,2025-04-20T18:38:00
25188,4,2,236.5,2025-04-20T14:03:00
25189,5,3,386.04,2025-04-20T14:03:00
25190,20,1,104.86,2025-04-20T14:03:00
25191,6,3,313.8,2025-04-20T18:45:00
25192,1,3,187.32,2025-04-20T07:17:00
25193,8,3,321.27,2025-04-20T07:17:00
25194,10,2,220.54,2025-04-20T07:17:00
25195,13,3,269.19,2025-04-20T10:46:00
25196,16,3,566.25,2025-04-20T10:46:00
25197,19,2,364.98,2025-04-20T10:46:00
25198,7,1,87.47,2025-04-20T10:46:00
25199,11,1,57.52,2025-04-20T21:18:00
25200,4,2,236.5,2025-04-20T21:18:00
25201,10,3,330.81,2025-04-20T21:18:00
25202,13,3,269.19,2025-04-20T21:18:00
25203,20,2,209.72,2025-04-20T21:18:00
25204,12,1,196.9,2025-04-20T08:35:00
25205,1,1,62.44,2025-04-20T08:35:00
25206,11,2,115.04,2025-04-20T08:35:00
25207,13,1,89.73,2025-04-20T08:35:00
25208,17,3,556.29,2025-04-20T08:35:00
25209,18,3,478.41,2025-04-20T13:02:00
25210,1,1,62.44,2025-04-20T13:02:00
25211,13,1,89.73,2025-04-20T13:02:00
25212,4,3,354.75,2025-04-20T06:24:00
25213,18,1,159.47,2025-04-20T06:24:00
25214,6,2,209.2,2025-04-20T06:24:00
25215,9,1,52.75,2025-04-20T06:24:00
25216,10,3,330.81,2025-04-20T14:55:00
25217,9,2,105.5,2025-04-20T14:55:00
25218,2,2,116.44,2025-04-20T14:55:00
25219,4,3,354.75,2025-04-20T09:04:00
25220,6,2,209.2,2025-04-20T09:04:00
25221,18,3,478.41,2025-04-20T09:04:00
25222,19,2,364.98,2025-04-20T16:42:00
25223,13,3,269.19,2025-04-20T16:42:00
25224,4,3,354.75,2025-04-20T16:42:00
25225,3,2,221.68,2025-04-20T16:42:00
25226,14,1,56.49,2025-04-20T07:39:00
25227,10,2,220.54,2025-04-20T07:39:00
25228,19,3,547.47,2025-04-20T07:39:00
25229,11,2,115.04,2025-04-20T18:14:00
25230,6,3,313.8,2025-04-20T18:14:00
25231,5,1,128.68,2025-04-20T18:14:00
25232,7,2,174.94,2025-04-20T18:14:00
25233,11,3,172.56,2025-04-20T20:36:00
25234,15,3,410.94,2025-04-20T20:36:00
25235,1,1,62.44,2025-04-20T20:36:00
25236,5,1,128.68,2025-04-20T21:07:00
25237,19,1,182.49,2025-04-20T21:07:00
25238,5,3,386.04,2025-04-20T10:54:00
25239,4,3,354.75,2025-04-20T10:54:00
25240,11,3,172.56,2025-04-20T16:53:00
25241,7,3,262.41,2025-04-20T16:53:00
25242,17,1,185.43,2025-04-20T19:17:00
25243,6,1,104.6,2025-04-20T19:17:00
25244,13,1,89.73,2025-04-20T19:17:00
25245,19,1,182.49,2025-04-20T19:17:00
25246,10,3,330.81,2025-04-20T19:17:00
25247,11,1,57.52,2025-04-20T06:20:00
25248,14,1,56.49,2025-04-20T06:20:00
25249,20,2,209.72,2025-04-20T18:05:00
25250,3,2,221.68,2025-04-20T18:05:00
25251,7,3,262.41,2025-04-20T18:05:00
25252,18,3,478.41,2025-04-20T18:05:00
25253,6,3,313.8,2025-04-20T18:05:00
25254,13,2,179.46,2025-04-20T19:50:00
25255,4,3,354.75,2025-04-20T19:50:00
25256,17,2,370.86,2025-04-20T16:58:00
25257,11,3,172.56,2025-04-20T06:12:00
25258,4,1,118.25,2025-04-20T06:12:00
25259,3,1,110.84,2025-04-20T12:55:00
25260,8,3,321.27,2025-04-20T12:55:00
25261,17,2,370.86,2025-04-20T12:55:00
25262,18,1,159.47,2025-04-20T12:55:00
25263,4,2,236.5,2025-04-20T16:09:00
25264,20,3,314.58,2025-04-20T16:09:00
25265,6,2,209.2,2025-04-20T16:09:00
25266,15,2,273.96,2025-04-20T16:09:00
25267,14,1,56.49,2025-04-20T16:25:00
25268,17,1,185.43,2025-04-20T19:54:00
25269,6,2,209.2,2025-04-20T20:19:00
25270,20,3,314.58,2025-04-20T20:19:00
25271,4,1,118.25,2025-04-20T20:19:00
25272,3,3,332.52,2025-04-20T20:19:00
25273,12,3,590.7,2025-04-20T20:19:00
25274,8,1,107.09,2025-04-20T21:37:00
25275,15,2,273.96,2025-04-20T21:37:00
25276,17,3,556.29,2025-04-20T21:37:00
25277,19,1,182.49,2025-04-20T09:41:00
25278,12,1,196.9,2025-04-20T06:50:00
25279,6,2,209.2,2025-04-20T20:59:00
25280,4,2,236.5,2025-04-20T19:48:00
25281,9,2,105.5,2025-04-20T19:48:00
25282,11,2,115.04,2025-04-20T19:48:00
25283,20,3,314.58,2025-04-20T19:48:00
25284,10,3,330.81,2025-04-20T19:48:00
25285,14,3,169.47,2025-04-20T21:24:00
25286,1,2,124.88,2025-04-20T21:24:00
25287,16,2,377.5,2025-04-20T19:04:00
25288,20,1,104.86,2025-04-20T19:04:00
25289,11,3,172.56,2025-04-20T19:04:00
25290,2,3,174.66,2025-04-20T19:04:00
25291,12,2,393.8,2025-04-20T19:04:00
25292,12,3,590.7,2025-04-20T16:56:00
25293,17,2,370.86,2025-04-20T16:56:00
25294,19,2,364.98,2025-04-20T16:56:00
25295,17,3,556.29,2025-04-20T12:10:00
25296,5,3,386.04,2025-04-20T12:10:00
25297,7,2,174.94,2025-04-20T07:20:00
25298,20,2,209.72,2025-04-20T07:20:00
25299,9,1,52.75,2025-04-20T07:20:00
25300,19,2,364.98,2025-04-20T07:20:00
25301,2,1,58.22,2025-04-20T13:31:00
25302,10,3,330.81,2025-04-20T13:31:00
25303,12,3,590.7,2025-04-20T13:31:00
25304,18,2,318.94,2025-04-20T13:31:00
25305,17,1,185.43,2025-04-20T13:31:00
25306,13,1,89.73,2025-04-20T07:27:00
25307,10,1,110.27,2025-04-20T07:27:00
25308,8,1,107.09,2025-04-20T07:27:00
25309,20,2,209.72,2025-04-20T10:29:00
25310,9,3,158.25,2025-04-20T10:29:00
25311,12,2,393.8,2025-04-20T20:25:00
25312,2,2,116.44,2025-04-20T20:47:00
25313,20,2,209.72,2025-04-20T20:47:00
25314,8,3,321.27,2025-04-20T20:47:00
25315,13,2,179.46,2025-04-20T20:47:00
25316,3,3,332.52,2025-04-20T20:47:00
25317,6,1,104.6,2025-04-20T16:38:00
25318,3,3,332.52,2025-04-20T16:38:00
25319,13,1,89.73,2025-04-20T15:43:00
25320,18,1,159.47,2025-04-20T15:43:00
25321,8,3,321.27,2025-04-20T15:43:00
25322,19,2,364.98,2025-04-20T15:43:00
25323,7,2,174.94,2025-04-20T15:43:00
25324,5,3,386.04,2025-04-20T19:14:00
25325,7,3,262.41,2025-04-20T19:14:00
25326,20,3,314.58,2025-04-20T19:14:00
25327,9,3,158.25,2025-04-20T19:14:00
25328,10,3,330.81,2025-04-20T06:19:00
25329,19,1,182.49,2025-04-20T09:24:00
25330,10,1,110.27,2025-04-20T09:24:00
25331,6,2,209.2,2025-04-20T16:50:00
25332,3,1,110.84,2025-04-20T16:50:00
25333,20,2,209.72,2025-04-20T16:50:00
25334,18,3,478.41,2025-04-20T12:37:00
25335,2,3,174.66,2025-04-20T12:37:00
25336,15,2,273.96,2025-04-20T13:00:00
25337,2,3,174.66,2025-04-20T13:00:00
25338,16,1,188.75,2025-04-20T13:00:00
25339,4,3,354.75,2025-04-20T13:00:00
25340,10,2,220.54,2025-04-20T13:00:00
25341,20,2,209.72,2025-04-20T12:09:00
25342,11,1,57.52,2025-04-20T12:09:00
25343,3,3,332.52,2025-04-20T12:09:00
25344,9,2,105.5,2025-04-20T12:09:00
25345,8,3,321.27,2025-04-20T17:41:00
25346,14,3,169.47,2025-04-20T17:41:00
25347,1,2,124.88,2025-04-20T17:41:00
25348,2,1,58.22,2025-04-20T09:42:00
25349,6,2,209.2,2025-04-20T12:55:00
25350,7,3,262.41,2025-04-20T12:55:00
25351,13,3,269.19,2025-04-20T22:40:00
25352,19,2,364.98,2025-04-20T22:40:00
25353,3,3,332.52,2025-04-20T22:40:00
25354,18,2,318.94,2025-04-20T22:40:00
25355,3,2,221.68,2025-04-20T20:08:00
25356,18,1,159.47,2025-04-20T20:08:00
25357,10,3,330.81,2025-04-20T21:59:00
25358,11,1,57.52,2025-04-20T09:23:00
25359,12,2,393.8,2025-04-20T09:23:00
25360,15,2,273.96,2025-04-20T09:23:00
25361,5,3,386.04,2025-04-20T11:55:00
25362,14,3,169.47,2025-04-20T08:29:00
25363,10,2,220.54,2025-04-20T08:29:00
25364,17,3,556.29,2025-04-20T08:29:00
25365,20,3,314.58,2025-04-20T08:29:00
25366,9,3,158.25,2025-04-20T08:29:00
25367,12,3,590.7,2025-04-20T10:25:00
25368,8,2,214.18,2025-04-20T10:25:00
25369,4,2,236.5,2025-04-20T10:25:00
25370,15,2,273.96,2025-04-20T10:25:00
25371,9,1,52.75,2025-04-20T10:25:00
25372,8,1,107.09,2025-04-20T19:35:00
25373,6,3,313.8,2025-04-20T19:35:00
25374,5,3,386.04,2025-04-20T19:35:00
25375,11,3,172.56,2025-04-20T19:35:00
25376,2,3,174.66,2025-04-20T19:35:00
25377,3,1,110.84,2025-04-20T21:44:00
25378,4,2,236.5,2025-04-20T21:44:00
25379,17,3,556.29,2025-04-20T21:44:00
25380,7,3,262.41,2025-04-20T21:44:00
25381,18,3,478.41,2025-04-20T20:47:00
25382,6,1,104.6,2025-04-20T20:47:00
25383,17,1,185.43,2025-04-20T20:47:00
25384,16,2,377.5,2025-04-20T20:47:00
25385,20,1,104.86,2025-04-20T09:55:00
25386,15,3,410.94,2025-04-20T09:55:00
25387,14,2,112.98,2025-04-20T09:55:00
25388,5,3,386.04,2025-04-20T09:55:00
25389,19,2,364.98,2025-04-20T09:35:00
25390,7,2,174.94,2025-04-20T13:44:00
25391,17,1,185.43,2025-04-20T13:44:00
25392,3,1,110.84,2025-04-20T13:44:00
25393,15,3,410.94,2025-04-20T13:44:00
25394,14,3,169.47,2025-04-20T13:44:00
25395,4,3,354.75,2025-04-20T17:59:00
25396,18,3,478.41,2025-04-20T17:59:00
25397,2,2,116.44,2025-04-20T17:59:00
25398,8,3,321.27,2025-04-20T13:34:00
25399,13,3,269.19,2025-04-20T13:34:00
25400,7,3,262.41,2025-04-20T08:34:00
25401,10,1,110.27,2025-04-20T08:34:00
25402,2,2,116.44,2025-04-20T08:34:00
25403,18,1,159.47,2025-04-20T08:34:00
25404,18,3,478.41,2025-04-20T19:07:00
25405,3,1,110.84,2025-04-20T19:07:00
25406,13,1,89.73,2025-04-20T08:49:00
25407,6,2,209.2,2025-04-20T18:22:00
25408,10,3,330.81,2025-04-20T18:22:00
25409,17,1,185.43,2025-04-20T18:22:00
25410,13,3,269.19,2025-04-20T18:22:00
25411,5,3,386.04,2025-04-20T22:51:00
25412,20,1,104.86,2025-04-20T22:51:00
25413,3,2,221.68,2025-04-20T22:51:00
25414,4,1,118.25,2025-04-20T22:51:00
25415,13,3,269.19,2025-04-20T22:51:00
25416,14,1,56.49,2025-04-20T22:29:00
25417,4,1,118.25,2025-04-20T22:29:00
25418,18,1,159.47,2025-04-20T22:29:00
25419,11,3,172.56,2025-04-20T22:29:00
25420,20,1,104.86,2025-04-20T22:29:00
25421,19,3,547.47,2025-04-20T08:54:00
25422,5,2,257.36,2025-04-20T08:54:00
25423,9,3,158.25,2025-04-20T20:58:00
25424,8,2,214.18,2025-04-20T20:58:00
25425,16,3,566.25,2025-04-20T13:00:00
25426,1,1,62.44,2025-04-20T19:26:00
25427,13,1,89.73,2025-04-20T19:26:00
25428,10,2,220.54,2025-04-20T19:26:00
25429,14,1,56.49,2025-04-20T19:48:00
25430,11,3,172.56,2025-04-20T19:48:00
25431,3,3,332.52,2025-04-20T19:48:00
25432,7,3,262.41,2025-04-20T08:22:00
25433,20,1,104.86,2025-04-20T08:22:00
25434,9,3,158.25,2025-04-20T08:22:00
25435,4,3,354.75,2025-04-20T08:22:00
25436,13,1,89.73,2025-04-20T08:22:00
25437,16,2,377.5,2025-04-20T17:47:00
25438,6,1,104.6,2025-04-20T17:47:00
25439,3,3,332.52,2025-04-20T17:47:00
25440,15,1,136.98,2025-04-20T17:47:00
25441,5,3,386.04,2025-04-20T20:27:00
25442,10,2,220.54,2025-04-20T17:34:00
25443,18,1,159.47,2025-04-20T17:34:00
25444,6,3,313.8,2025-04-21T09:53:00
25445,2,2,116.44,2025-04-21T09:53:00
25446,4,1,118.25,2025-04-21T09:53:00
25447,10,3,330.81,2025-04-21T09:53:00
25448,6,1,104.6,2025-04-21T06:07:00
25449,13,2,179.46,2025-04-21T06:07:00
25450,16,1,188.75,2025-04-21T06:07:00
25451,20,2,209.72,2025-04-21T06:07:00
25452,19,3,547.47,2025-04-21T16:18:00
25453,9,1,52.75,2025-04-21T16:18:00
25454,20,1,104.86,2025-04-21T16:18:00
25455,2,3,174.66,2025-04-21T16:18:00
25456,8,1,107.09,2025-04-21T21:07:00
25457,11,3,172.56,2025-04-21T21:07:00
25458,12,1,196.9,2025-04-21T21:07:00
25459,4,2,236.5,2025-04-21T21:07:00
25460,13,2,179.46,2025-04-21T13:01:00
25461,17,3,556.29,2025-04-21T13:01:00
25462,11,3,172.56,2025-04-21T13:01:00
25463,13,1,89.73,2025-04-21T07:36:00
25464,20,3,314.58,2025-04-21T07:36:00
25465,9,2,105.5,2025-04-21T07:36:00
25466,8,2,214.18,2025-04-21T07:36:00
25467,5,3,386.04,2025-04-21T10:17:00
25468,19,3,547.47,2025-04-21T10:17:00
25469,2,2,116.44,2025-04-21T10:17:00
25470,14,3,169.47,2025-04-21T10:17:00
25471,8,1,107.09,2025-04-21T19:58:00
25472,19,1,182.49,2025-04-21T19:58:00
25473,6,1,104.6,2025-04-21T19:58:00
25474,4,1,118.25,2025-04-21T19:58:00
25475,16,2,377.5,2025-04-21T07:09:00
25476,12,2,393.8,2025-04-21T07:09:00
25477,3,1,110.84,2025-04-21T13:48:00
25478,7,1,87.47,2025-04-21T13:48:00
25479,8,1,107.09,2025-04-21T13:48:00
25480,16,3,566.25,2025-04-21T13:48:00
25481,12,3,590.7,2025-04-21T13:48:00
25482,11,3,172.56,2025-04-21T21:47:00
25483,5,3,386.04,2025-04-21T21:47:00
25484,14,1,56.49,2025-04-21T21:47:00
25485,15,3,410.94,2025-04-21T06:02:00
25486,16,2,377.5,2025-04-21T06:02:00
25487,8,1,107.09,2025-04-21T06:02:00
25488,11,3,172.56,2025-04-21T17:27:00
25489,4,3,354.75,2025-04-21T17:27:00
25490,8,2,214.18,2025-04-21T17:27:00
25491,6,2,209.2,2025-04-21T16:30:00
25492,5,1,128.68,2025-04-21T16:30:00
25493,15,2,273.96,2025-04-21T16:30:00
25494,11,3,172.56,2025-04-21T16:30:00
25495,4,3,354.75,2025-04-21T16:30:00
25496,13,2,179.46,2025-04-21T11:30:00
25497,2,3,174.66,2025-04-21T11:30:00
25498,11,2,115.04,2025-04-21T21:50:00
25499,16,3,566.25,2025-04-21T21:50:00
25500,10,2,220.54,2025-04-21T21:50:00
25501,2,3,174.66,2025-04-21T06:23:00
25502,13,2,179.46,2025-04-21T06:23:00
25503,4,2,236.5,2025-04-21T06:23:00
25504,14,1,56.49,2025-04-21T06:23:00
25505,8,2,214.18,2025-04-21T06:23:00
25506,17,1,185.43,2025-04-21T22:04:00
25507,11,2,115.04,2025-04-21T11:53:00
25508,15,1,136.98,2025-04-21T08:45:00
25509,19,2,364.98,2025-04-21T08:45:00
25510,7,1,87.47,2025-04-21T08:45:00
25511,3,1,110.84,2025-04-21T15:47:00
25512,18,1,159.47,2025-04-21T15:47:00
25513,2,1,58.22,2025-04-21T15:47:00
25514,13,1,89.73,2025-04-21T15:47:00
25515,8,3,321.27,2025-04-21T15:47:00
25516,7,1,87.47,2025-04-21T22:48:00
25517,1,2,124.88,2025-04-21T22:48:00
25518,4,1,118.25,2025-04-21T22:48:00
25519,11,2,115.04,2025-04-21T22:48:00
25520,18,1,159.47,2025-04-21T07:33:00
25521,14,2,112.98,2025-04-21T13:27:00
25522,17,1,185.43,2025-04-21T13:27:00
25523,18,1,159.47,2025-04-21T11:30:00
25524,6,2,209.2,2025-04-21T11:30:00
25525,9,1,52.75,2025-04-21T11:30:00
25526,3,1,110.84,2025-04-21T11:31:00
25527,5,2,257.36,2025-04-21T11:02:00
25528,4,3,354.75,2025-04-21T17:13:00
25529,11,3,172.56,2025-04-21T17:13:00
25530,6,3,313.8,2025-04-21T17:13:00
25531,12,1,196.9,2025-04-21T17:13:00
25532,6,1,104.6,2025-04-21T14:54:00
25533,11,2,115.04,2025-04-21T14:54:00
25534,17,2,370.86,2025-04-21T14:54:00
25535,12,2,393.8,2025-04-21T19:34:00
25536,9,1,52.75,2025-04-21T19:34:00
25537,7,1,87.47,2025-04-21T19:34:00
25538,16,3,566.25,2025-04-21T19:34:00
25539,8,3,321.27,2025-04-21T21:31:00
25540,10,2,220.54,2025-04-21T21:31:00
25541,5,2,257.36,2025-04-21T18:13:00
25542,16,2,377.5,2025-04-21T18:13:00
25543,1,1,62.44,2025-04-21T08:35:00
25544,14,3,169.47,2025-04-21T08:35:00
25545,4,2,236.5,2025-04-21T08:35:00
25546,19,3,547.47,2025-04-21T08:35:00
25547,12,3,590.7,2025-04-21T08:35:00
25548,10,1,110.27,2025-04-21T17:54:00
25549,20,1,104.86,2025-04-21T17:43:00
25550,20,2,209.72,2025-04-21T11:04:00
25551,2,2,116.44,2025-04-21T11:04:00
25552,1,1,62.44,2025-04-21T13:51:00
25553,4,3,354.75,2025-04-21T13:51:00
25554,12,2,393.8,2025-04-21T13:51:00
25555,13,1,89.73,2025-04-21T13:51:00
25556,5,1,128.68,2025-04-21T20:25:00
25557,8,2,214.18,2025-04-21T20:25:00
25558,20,3,314.58,2025-04-21T20:25:00
25559,5,1,128.68,2025-04-21T17:40:00
25560,1,2,124.88,2025-04-21T17:40:00
25561,3,1,110.84,2025-04-21T17:40:00
25562,13,1,89.73,2025-04-21T06:19:00
25563,15,3,410.94,2025-04-21T06:19:00
25564,4,1,118.25,2025-04-21T06:19:00
25565,4,3,354.75,2025-04-21T17:59:00
25566,2,1,58.22,2025-04-21T11:05:00
25567,8,1,107.09,2025-04-21T11:05:00
25568,5,2,257.36,2025-04-21T14:22:00
25569,17,1,185.43,2025-04-21T10:58:00
25570,11,3,172.56,2025-04-21T10:58:00
25571,10,3,330.81,2025-04-21T10:58:00
25572,1,1,62.44,2025-04-21T10:58:00
25573,18,2,318.94,2025-04-21T10:58:00
25574,1,1,62.44,2025-04-21T14:34:00
25575,9,1,52.75,2025-04-21T14:34:00
25576,5,2,257.36,2025-04-21T14:34:00
25577,8,1,107.09,2025-04-21T10:40:00
25578,10,2,220.54,2025-04-21T07:24:00
25579,18,1,159.47,2025-04-21T07:24:00
25580,17,2,370.86,2025-04-21T09:04:00
25581,6,3,313.8,2025-04-21T09:04:00
25582,16,2,377.5,2025-04-21T17:53:00
25583,8,2,214.18,2025-04-21T17:53:00
25584,12,1,196.9,2025-04-21T17:53:00
25585,15,3,410.94,2025-04-21T16:26:00
25586,11,1,57.52,2025-04-21T16:26:00
25587,20,3,314.58,2025-04-21T16:26:00
25588,17,1,185.43,2025-04-21T22:40:00
25589,14,3,169.47,2025-04-21T22:40:00
25590,10,3,330.81,2025-04-21T22:40:00
25591,12,3,590.7,2025-04-21T22:40:00
25592,18,1,159.47,2025-04-21T19:02:00
25593,19,1,182.49,2025-04-21T19:02:00
25594,17,1,185.43,2025-04-21T19:02:00
25595,6,1,104.6,2025-04-21T19:02:00
25596,9,2,105.5,2025-04-21T19:02:00
25597,4,1,118.25,2025-04-21T19:40:00
25598,6,2,209.2,2025-04-21T19:40:00
25599,10,3,330.81,2025-04-21T19:40:00
25600,11,2,115.04,2025-04-21T22:21:00
25601,1,2,124.88,2025-04-21T06:31:00
25602,7,3,262.41,2025-04-21T06:31:00
25603,5,1,128.68,2025-04-21T06:31:00
25604,3,2,221.68,2025-04-21T06:31:00
25605,12,2,393.8,2025-04-21T11:00:00
25606,6,2,209.2,2025-04-21T11:00:00
25607,2,3,174.66,2025-04-21T11:00:00
25608,10,1,110.27,2025-04-21T11:00:00
25609,18,2,318.94,2025-04-21T11:00:00
25610,10,3,330.81,2025-04-21T12:01:00
25611,3,3,332.52,2025-04-21T12:01:00
25612,1,1,62.44,2025-04-21T12:01:00
25613,20,3,314.58,2025-04-21T12:01:00
25614,16,1,188.75,2025-04-21T06:17:00
25615,2,2,116.44,2025-04-21T06:17:00
25616,20,1,104.86,2025-04-21T06:17:00
25617,3,2,221.68,2025-04-21T06:17:00
25618,4,2,236.5,2025-04-21T06:17:00
25619,2,3,174.66,2025-04-21T08:49:00
25620,1,2,124.88,2025-04-21T08:49:00
25621,7,1,87.47,2025-04-21T08:49:00
25622,16,3,566.25,2025-04-21T08:49:00
25623,13,1,89.73,2025-04-21T08:49:00
25624,11,2,115.04,2025-04-21T13:19:00
25625,20,1,104.86,2025-04-21T17:29:00
25626,6,3,313.8,2025-04-21T17:29:00
25627,9,2,105.5,2025-04-21T17:29:00
25628,3,3,332.52,2025-04-21T06:44:00
25629,1,1,62.44,2025-04-21T06:44:00
25630,17,3,556.29,2025-04-21T06:44:00
25631,2,2,116.44,2025-04-21T15:13:00
25632,8,3,321.27,2025-04-21T15:13:00
25633,3,3,332.52,2025-04-21T15:13:00
25634,4,2,236.5,2025-04-21T12:13:00
25635,1,2,124.88,2025-04-21T12:13:00
25636,15,1,136.98,2025-04-21T12:13:00
25637,17,3,556.29,2025-04-21T12:13:00
25638,15,2,273.96,2025-04-21T12:10:00
25639,1,2,124.88,2025-04-21T12:10:00
25640,6,3,313.8,2025-04-21T12:10:00
25641,5,1,128.68,2025-04-21T19:04:00
