id,created_at,total_amount,items_count
9025,2025-04-29T07:36:00,144.04,2
9026,2025-04-29T22:14:00,56.61,1
9027,2025-04-29T12:37:00,1205.69,10
9028,2025-04-29T12:52:00,1151.7,7
9029,2025-04-29T21:57:00,741.64,7
9030,2025-04-29T13:05:00,274.68,2
9031,2025-04-29T07:05:00,274.24,3
9032,2025-04-29T06:24:00,869.01,5
9033,2025-04-29T22:32:00,69.27,1
9034,2025-04-29T08:49:00,406.77,4
9035,2025-04-29T16:00:00,472.08,4
9036,2025-04-29T11:52:00,279.72,2
9037,2025-04-29T22:16:00,597.0,6
9038,2025-04-29T18:25:00,992.62,8
9039,2025-04-29T12:16:00,1349.57,11
9040,2025-04-29T18:20:00,824.47,8
9041,2025-04-29T21:02:00,188.23,2
9042,2025-04-29T21:58:00,1251.42,8
9043,2025-04-29T16:24:00,436.81,3
9044,2025-04-29T18:23:00,1217.92,11
9045,2025-04-29T14:34:00,997.32,7
9046,2025-04-29T08:46:00,1421.02,12
9047,2025-04-29T15:10:00,692.11,8
9048,2025-04-29T09:52:00,371.92,3
9049,2025-04-29T09:26:00,714.73,8
9050,2025-04-29T12:56:00,362.94,4
9051,2025-04-29T14:17:00,1030.26,6
9052,2025-04-29T21:27:00,712.59,6
9053,2025-04-29T12:43:00,991.72,8
9054,2025-04-29T10:00:00,1427.8,10
9055,2025-04-29T20:43:00,1012.62,6
9056,2025-04-29T22:14:00,490.08,6
9057,2025-04-29T20:59:00,242.28,2
9058,2025-04-29T11:31:00,757.56,7
9059,2025-04-30T20:17:00,1493.49,10
9060,2025-04-30T17:57:00,725.92,4
9061,2025-04-30T07:53:00,948.0,6
9062,2025-04-30T10:49:00,917.56,7
9063,2025-04-30T11:14:00,82.84,1
9064,2025-04-30T13:35:00,885.95,8
9065,2025-04-30T07:42:00,962.56,8
9066,2025-04-30T15:13:00,532.17,4
9067,2025-04-30T13:59:00,829.38,7
9068,2025-04-30T20:38:00,1080.67,10
9069,2025-04-30T08:19:00,218.16,3
9070,2025-04-30T22:25:00,477.54,3
9071,2025-04-30T16:13:00,1625.1,13
9072,2025-04-30T13:51:00,1667.26,11
9073,2025-04-30T07:27:00,1216.66,11
9074,2025-04-30T09:44:00,1651.3,11
9075,2025-04-30T15:57:00,1441.37,11
9076,2025-04-30T20:05:00,734.6,6
9077,2025-04-30T17:04:00,978.35,9
9078,2025-04-30T14:38:00,920.88,6
9079,2025-04-30T11:54:00,1031.83,10
9080,2025-04-30T21:12:00,396.93,3
9081,2025-04-30T10:50:00,575.04,5
9082,2025-04-30T14:25:00,558.65,7
9083,2025-04-30T08:08:00,526.62,3
9084,2025-04-30T22:10:00,1624.79,10
9085,2025-04-30T06:53:00,161.7,3
9086,2025-04-30T09:23:00,789.27,6
9087,2025-04-30T11:27:00,576.04,6
9088,2025-04-30T06:01:00,1540.99,11
9089,2025-04-30T20:04:00,1168.89,6
9090,2025-04-30T17:01:00,433.77,4
9091,2025-04-30T20:45:00,119.74,2
9092,2025-04-30T16:55:00,355.8,4
9093,2025-04-30T09:08:00,387.65,3
9094,2025-04-30T10:05:00,1346.58,10
9095,2025-04-30T19:18:00,1313.71,11
9096,2025-04-30T06:31:00,1670.73,10
9097,2025-04-30T06:39:00,926.28,8
9098,2025-04-30T13:49:00,624.0,6
9099,2025-04-30T21:37:00,1392.08,11
9100,2025-04-30T07:51:00,571.3,4
9101,2025-04-30T20:51:00,1747.01,12
9102,2025-04-30T16:32:00,1725.36,10
9103,2025-04-30T06:40:00,394.68,3
9104,2025-04-30T15:26:00,697.64,5
9105,2025-04-30T06:52:00,155.27,1
9106,2025-04-30T16:01:00,571.12,4
9107,2025-04-30T16:44:00,1150.37,9
9108,2025-04-30T10:51:00,560.95,5
9109,2025-04-30T11:03:00,638.1,5
9110,2025-04-30T12:35:00,1258.76,11
9111,2025-04-30T15:48:00,919.85,7
9112,2025-04-30T19:23:00,712.17,7
9113,2025-04-30T10:38:00,289.05,2
9114,2025-04-30T15:59:00,959.1,9
9115,2025-04-30T08:05:00,791.05,7
9116,2025-04-30T16:31:00,990.73,9
9117,2025-04-30T14:36:00,1089.45,6
9118,2025-04-30T21:40:00,916.28,10
9119,2025-04-30T06:41:00,906.83,6
9120,2025-04-30T09:31:00,78.13,1
9121,2025-04-30T21:02:00,522.1,6
9122,2025-04-30T21:55:00,213.56,2
9123,2025-04-30T16:02:00,225.04,2
9124,2025-04-30T10:48:00,1278.31,10
9125,2025-04-30T15:44:00,427.23,3
9126,2025-04-30T14:15:00,218.46,2
9127,2025-04-30T22:59:00,1224.85,10
9128,2025-04-30T18:49:00,121.42,2
9129,2025-04-30T15:04:00,1022.27,8
9130,2025-04-30T10:14:00,153.72,2
9131,2025-04-30T22:10:00,1599.16,10
9132,2025-05-01T17:00:00,234.76,2
9133,2025-05-01T16:38:00,111.13,1
9134,2025-05-01T11:18:00,1123.73,8
9135,2025-05-01T08:21:00,1350.21,10
9136,2025-05-01T21:55:00,1241.11,9
9137,2025-05-01T10:18:00,271.58,2
9138,2025-05-01T16:17:00,1099.85,8
9139,2025-05-01T16:09:00,752.74,8
9140,2025-05-01T20:04:00,97.54,1
9141,2025-05-01T10:14:00,1378.69,9
9142,2025-05-01T16:06:00,1227.2,10
9143,2025-05-01T06:24:00,779.87,7
9144,2025-05-01T15:07:00,1158.27,7
9145,2025-05-01T13:08:00,272.01,3
9146,2025-05-01T17:58:00,183.3,1
9147,2025-05-01T21:18:00,472.43,3
9148,2025-05-01T21:44:00,85.55,1
9149,2025-05-01T20:11:00,1321.84,9
9150,2025-05-01T14:37:00,360.48,3
9151,2025-05-01T21:08:00,1021.73,6
9152,2025-05-01T13:16:00,1316.0,12
9153,2025-05-01T14:06:00,480.2,3
9154,2025-05-01T11:39:00,607.23,4
9155,2025-05-01T12:47:00,1154.17,10
9156,2025-05-01T13:01:00,568.84,4
9157,2025-05-01T08:06:00,629.72,4
9158,2025-05-01T21:21:00,604.46,5
9159,2025-05-01T20:10:00,1073.38,11
9160,2025-05-01T14:06:00,1350.27,10
9161,2025-05-01T12:20:00,429.76,4
9162,2025-05-01T12:17:00,526.12,4
9163,2025-05-01T10:16:00,715.84,6
9164,2025-05-01T14:27:00,1011.21,9
9165,2025-05-01T14:27:00,382.82,4
9166,2025-05-01T08:16:00,1613.4,12
9167,2025-05-01T08:46:00,1216.95,9
9168,2025-05-01T19:34:00,751.52,7
9169,2025-05-01T21:52:00,1175.23,8
9170,2025-05-01T18:04:00,192.29,1
9171,2025-05-01T20:28:00,1044.4,8
9172,2025-05-01T06:14:00,763.75,5
9173,2025-05-01T11:26:00,848.79,6
9174,2025-05-01T08:55:00,1008.94,11
9175,2025-05-01T21:57:00,1056.51,10
9176,2025-05-01T21:47:00,975.4,9
9177,2025-05-01T19:06:00,756.26,7
9178,2025-05-01T09:52:00,719.34,7
9179,2025-05-01T13:56:00,1229.22,9
9180,2025-05-01T12:07:00,1551.27,13
9181,2025-05-01T10:26:00,1489.79,10
9182,2025-05-01T19:40:00,1003.51,7
9183,2025-05-01T11:19:00,286.49,3
9184,2025-05-01T17:29:00,893.27,7
9185,2025-05-01T12:45:00,1464.14,10
9186,2025-05-01T12:27:00,230.25,2
9187,2025-05-01T16:56:00,557.59,6
9188,2025-05-01T07:31:00,1837.54,13
9189,2025-05-01T21:41:00,780.45,6
9190,2025-05-01T09:06:00,1507.1,11
9191,2025-05-01T10:32:00,572.6,6
9192,2025-05-01T09:37:00,926.6,6
9193,2025-05-01T22:05:00,300.52,3
9194,2025-05-01T17:54:00,173.39,1
9195,2025-05-01T08:14:00,1070.32,11
9196,2025-05-01T14:33:00,1017.99,6
9197,2025-05-01T18:54:00,177.68,2
9198,2025-05-01T20:15:00,281.67,3
9199,2025-05-01T11:26:00,933.14,8
9200,2025-05-01T13:26:00,883.17,9
9201,2025-05-01T16:12:00,1318.11,10
9202,2025-05-01T12:12:00,1625.83,12
9203,2025-05-01T06:37:00,841.04,6
9204,2025-05-01T07:32:00,775.93,5
9205,2025-05-01T16:10:00,1275.88,11
9206,2025-05-01T14:43:00,200.26,2
9207,2025-05-01T19:10:00,947.58,8
9208,2025-05-01T09:18:00,871.64,5
9209,2025-05-01T13:57:00,833.31,7
9210,2025-05-01T10:04:00,832.19,7
9211,2025-05-02T07:52:00,530.31,3
9212,2025-05-02T08:54:00,616.2,4
9213,2025-05-02T13:58:00,323.34,3
9214,2025-05-02T07:42:00,924.42,10
9215,2025-05-02T19:35:00,78.39,1
9216,2025-05-02T21:06:00,563.7,4
9217,2025-05-02T12:01:00,548.52,3
9218,2025-05-02T20:29:00,713.04,7
9219,2025-05-02T20:02:00,1080.51,10
9220,2025-05-02T15:46:00,443.02,4
9221,2025-05-02T09:12:00,288.28,4
9222,2025-05-02T16:58:00,1662.27,10
9223,2025-05-02T09:30:00,1787.6,13
9224,2025-05-02T17:47:00,758.11,7
9225,2025-05-02T14:48:00,59.44,1
9226,2025-05-02T16:27:00,691.42,7
9227,2025-05-02T06:22:00,1047.93,9
9228,2025-05-02T12:48:00,1267.55,9
9229,2025-05-02T10:15:00,558.82,6
9230,2025-05-02T06:07:00,1833.77,10
9231,2025-05-02T22:56:00,450.8,5
9232,2025-05-02T22:23:00,497.46,3
9233,2025-05-02T09:03:00,345.78,3
9234,2025-05-02T07:20:00,981.38,8
9235,2025-05-02T16:38:00,1339.74,9
9236,2025-05-02T22:31:00,1051.13,8
9237,2025-05-02T08:43:00,889.85,8
9238,2025-05-02T13:17:00,410.61,3
9239,2025-05-02T07:23:00,540.87,6
9240,2025-05-02T15:58:00,616.02,6
9241,2025-05-02T11:54:00,895.89,8
9242,2025-05-02T13:04:00,111.26,2
9243,2025-05-02T13:30:00,637.32,6
9244,2025-05-02T10:09:00,902.1,8
9245,2025-05-02T09:32:00,85.0,1
9246,2025-05-02T17:27:00,715.11,7
9247,2025-05-02T06:33:00,239.91,2
9248,2025-05-02T11:53:00,788.53,6
9249,2025-05-02T06:52:00,971.11,7
9250,2025-05-02T09:43:00,1108.61,9
9251,2025-05-02T17:47:00,845.02,6
9252,2025-05-02T06:42:00,753.14,4
9253,2025-05-02T18:38:00,1000.24,7
9254,2025-05-02T11:59:00,1079.06,8
9255,2025-05-02T22:53:00,158.36,1
9256,2025-05-02T09:41:00,1012.81,9
9257,2025-05-02T14:58:00,678.21,6
9258,2025-05-02T18:11:00,1016.62,10
9259,2025-05-02T22:26:00,1199.31,9
9260,2025-05-02T19:56:00,1279.53,7
9261,2025-05-02T15:12:00,218.46,2
9262,2025-05-02T09:35:00,842.46,8
9263,2025-05-02T21:10:00,415.98,3
9264,2025-05-02T22:48:00,1261.99,12
9265,2025-05-02T08:34:00,399.79,4
9266,2025-05-02T14:57:00,653.14,5
9267,2025-05-02T09:11:00,747.71,7
9268,2025-05-02T22:34:00,98.18,1
9269,2025-05-02T15:54:00,309.1,2
9270,2025-05-02T07:05:00,1127.95,8
9271,2025-05-02T18:54:00,179.39,1
9272,2025-05-02T21:48:00,767.21,5
9273,2025-05-02T14:25:00,152.88,3
9274,2025-05-02T06:08:00,1513.1,11
9275,2025-05-02T22:04:00,854.2,7
9276,2025-05-02T09:49:00,1186.98,11
9277,2025-05-02T06:48:00,1144.97,8
9278,2025-05-02T20:25:00,629.93,5
9279,2025-05-02T15:28:00,988.2,6
9280,2025-05-02T17:11:00,811.15,6
9281,2025-05-02T10:23:00,482.06,4
9282,2025-05-02T08:49:00,1296.08,8
9283,2025-05-02T15:04:00,1336.02,9
9284,2025-05-02T18:53:00,1311.67,9
9285,2025-05-02T07:48:00,475.0,4
9286,2025-05-02T10:25:00,873.64,9
9287,2025-05-02T16:27:00,498.82,3
9288,2025-05-02T11:15:00,289.22,4
9289,2025-05-02T09:21:00,1508.52,10
9290,2025-05-02T14:47:00,429.18,3
9291,2025-05-02T12:24:00,440.71,4
9292,2025-05-02T19:03:00,58.2,1
9293,2025-05-02T20:57:00,369.94,4
9294,2025-05-02T07:51:00,295.1,2
9295,2025-05-02T11:51:00,760.45,5
9296,2025-05-02T08:15:00,809.82,6
9297,2025-05-02T10:35:00,1040.18,7
9298,2025-05-03T21:54:00,731.84,5
9299,2025-05-03T15:44:00,142.52,1
9300,2025-05-03T16:27:00,138.89,1
9301,2025-05-03T11:02:00,1106.58,11
9302,2025-05-03T15:41:00,1474.13,13
9303,2025-05-03T19:34:00,442.44,4
9304,2025-05-03T18:39:00,294.03,3
9305,2025-05-03T13:44:00,336.88,2
9306,2025-05-03T08:33:00,761.88,6
9307,2025-05-03T19:10:00,978.11,7
9308,2025-05-03T06:33:00,1279.05,13
9309,2025-05-03T22:46:00,1033.76,10
9310,2025-05-03T15:18:00,1130.4,10
9311,2025-05-03T13:14:00,1591.27,11
9312,2025-05-03T14:05:00,1234.47,9
9313,2025-05-03T12:58:00,678.26,5
9314,2025-05-03T18:51:00,178.36,1
9315,2025-05-03T07:38:00,90.53,1
9316,2025-05-03T07:31:00,530.35,6
9317,2025-05-03T11:29:00,1172.25,7
9318,2025-05-03T16:39:00,212.07,3
9319,2025-05-03T19:50:00,507.8,4
9320,2025-05-03T06:41:00,862.33,5
9321,2025-05-03T13:20:00,388.84,2
9322,2025-05-03T15:51:00,489.6,5
9323,2025-05-03T18:02:00,365.62,5
9324,2025-05-03T13:06:00,1253.07,10
9325,2025-05-03T22:57:00,1350.86,9
9326,2025-05-03T12:16:00,174.16,1
9327,2025-05-03T21:19:00,255.54,3
9328,2025-05-03T16:18:00,1009.58,13
9329,2025-05-03T12:39:00,905.67,8
9330,2025-05-03T19:43:00,405.49,5
9331,2025-05-03T13:57:00,1382.12,8
9332,2025-05-03T07:32:00,341.52,3
9333,2025-05-03T13:29:00,572.4,6
9334,2025-05-03T14:14:00,1200.63,10
9335,2025-05-03T15:04:00,1076.32,7
9336,2025-05-03T20:34:00,525.07,6
9337,2025-05-03T11:17:00,741.38,6
9338,2025-05-03T11:31:00,197.58,1
9339,2025-05-03T09:16:00,611.76,5
9340,2025-05-03T06:26:00,626.07,5
9341,2025-05-03T09:38:00,799.74,5
9342,2025-05-03T09:51:00,350.19,3
9343,2025-05-03T06:36:00,526.48,6
9344,2025-05-03T07:56:00,1270.3,8
9345,2025-05-03T11:00:00,381.34,3
9346,2025-05-03T09:54:00,528.82,4
9347,2025-05-03T07:10:00,798.81,9
9348,2025-05-03T07:28:00,645.52,5
9349,2025-05-03T20:56:00,1797.17,13
9350,2025-05-03T06:26:00,1081.11,9
9351,2025-05-03T22:04:00,53.0,1
9352,2025-05-03T20:55:00,1008.64,8
9353,2025-05-03T07:46:00,401.98,3
9354,2025-05-03T09:00:00,1147.23,9
9355,2025-05-03T11:38:00,1659.5,10
9356,2025-05-03T10:34:00,227.44,2
9357,2025-05-03T12:53:00,384.33,3
9358,2025-05-03T16:10:00,721.36,8
9359,2025-05-03T12:57:00,783.61,7
9360,2025-05-03T08:58:00,142.97,1
9361,2025-05-03T14:10:00,186.36,2
9362,2025-05-03T07:29:00,1127.89,8
9363,2025-05-03T11:38:00,95.43,1
9364,2025-05-03T10:52:00,626.33,4
9365,2025-05-03T09:47:00,598.57,4
9366,2025-05-03T22:43:00,325.27,4
9367,2025-05-03T11:41:00,952.06,7
9368,2025-05-03T08:34:00,526.4,4
9369,2025-05-03T19:42:00,492.28,4
9370,2025-05-03T19:39:00,104.49,2
9371,2025-05-03T19:54:00,659.68,5
9372,2025-05-03T06:39:00,1093.67,8
9373,2025-05-03T15:56:00,701.31,6
9374,2025-05-04T10:43:00,240.78,2
9375,2025-05-04T22:16:00,994.19,7
9376,2025-05-04T09:45:00,542.61,5
9377,2025-05-04T19:27:00,322.92,3
9378,2025-05-04T17:25:00,1138.11,10
9379,2025-05-04T07:04:00,91.3,1
9380,2025-05-04T14:27:00,462.78,5
9381,2025-05-04T21:06:00,1191.8,10
9382,2025-05-04T19:12:00,435.01,5
9383,2025-05-04T19:07:00,130.14,2
9384,2025-05-04T21:45:00,162.08,2
9385,2025-05-04T06:47:00,1359.5,12
9386,2025-05-04T08:38:00,539.25,3
9387,2025-05-04T21:28:00,392.7,3
9388,2025-05-04T13:05:00,554.96,5
9389,2025-05-04T10:06:00,196.91,1
9390,2025-05-04T22:47:00,230.56,4
9391,2025-05-04T06:38:00,1803.73,10
9392,2025-05-04T22:58:00,617.21,4
9393,2025-05-04T21:37:00,1054.25,8
9394,2025-05-04T09:18:00,181.56,2
9395,2025-05-04T21:42:00,924.05,11
9396,2025-05-04T15:04:00,438.5,4
9397,2025-05-04T10:17:00,179.28,2
9398,2025-05-04T21:19:00,419.1,3
9399,2025-05-04T13:21:00,1482.69,11
9400,2025-05-04T16:32:00,583.47,5
9401,2025-05-04T08:36:00,729.65,5
9402,2025-05-04T12:18:00,236.66,2
9403,2025-05-04T19:50:00,403.33,3
9404,2025-05-04T14:42:00,1063.98,6
9405,2025-05-04T11:20:00,944.4,6
9406,2025-05-04T20:22:00,330.88,3
9407,2025-05-04T17:40:00,68.34,1
9408,2025-05-04T13:05:00,1347.8,8
9409,2025-05-04T18:31:00,750.62,6
9410,2025-05-04T17:28:00,701.78,7
9411,2025-05-04T06:39:00,580.41,6
9412,2025-05-04T09:03:00,101.25,1
9413,2025-05-04T10:13:00,162.76,1
9414,2025-05-04T10:11:00,394.64,3
9415,2025-05-04T20:45:00,445.42,4
9416,2025-05-04T13:38:00,1160.96,8
9417,2025-05-04T10:55:00,752.91,5
9418,2025-05-04T16:12:00,1747.63,14
9419,2025-05-04T20:58:00,549.12,6
9420,2025-05-04T09:33:00,901.86,5
9421,2025-05-04T17:43:00,1770.34,12
9422,2025-05-04T21:02:00,808.44,7
9423,2025-05-04T10:16:00,441.96,6
9424,2025-05-04T13:02:00,1066.66,7
9425,2025-05-04T20:50:00,1463.18,12
9426,2025-05-04T12:26:00,126.04,2
9427,2025-05-04T20:17:00,610.75,7
9428,2025-05-04T13:30:00,268.92,3
9429,2025-05-04T09:47:00,1070.1,10
9430,2025-05-04T12:13:00,141.62,2
9431,2025-05-05T20:52:00,1834.18,12
9432,2025-05-05T20:38:00,753.1,8
9433,2025-05-05T12:29:00,431.41,3
9434,2025-05-05T09:56:00,1317.39,8
9435,2025-05-05T18:18:00,322.42,4
9436,2025-05-05T12:12:00,475.19,5
9437,2025-05-05T21:58:00,228.76,2
9438,2025-05-05T19:52:00,386.14,3
9439,2025-05-05T16:19:00,753.53,4
9440,2025-05-05T11:53:00,379.65,4
9441,2025-05-05T07:13:00,789.71,10
9442,2025-05-05T20:54:00,765.92,8
9443,2025-05-05T07:19:00,498.62,4
9444,2025-05-05T21:41:00,710.04,5
9445,2025-05-05T09:21:00,539.08,4
9446,2025-05-05T18:32:00,782.03,7
9447,2025-05-05T08:06:00,951.05,9
9448,2025-05-05T21:53:00,858.04,8
9449,2025-05-05T16:46:00,568.95,3
9450,2025-05-05T19:01:00,565.05,3
9451,2025-05-05T22:52:00,1089.89,8
9452,2025-05-05T07:34:00,1327.58,10
9453,2025-05-05T10:31:00,784.0,6
9454,2025-05-05T19:11:00,324.24,3
9455,2025-05-05T10:14:00,351.87,6
9456,2025-05-05T15:53:00,674.01,7
9457,2025-05-05T17:38:00,1488.42,8
9458,2025-05-05T18:48:00,697.57,6
9459,2025-05-05T08:57:00,1019.13,8
9460,2025-05-05T11:51:00,111.85,1
9461,2025-05-05T22:37:00,1064.73,7
9462,2025-05-05T06:54:00,102.26,1
9463,2025-05-05T06:31:00,266.83,3
9464,2025-05-05T19:09:00,81.93,1
9465,2025-05-05T21:47:00,228.68,2
9466,2025-05-05T16:59:00,116.94,1
9467,2025-05-05T21:56:00,1548.96,12
9468,2025-05-05T16:24:00,1005.97,8
9469,2025-05-05T10:34:00,319.19,2
9470,2025-05-05T12:22:00,245.78,3
9471,2025-05-05T16:38:00,353.88,2
9472,2025-05-05T10:47:00,712.95,4
9473,2025-05-05T16:42:00,589.6,3
9474,2025-05-05T06:28:00,470.58,3
9475,2025-05-05T10:50:00,811.69,6
9476,2025-05-05T12:55:00,1386.06,9
9477,2025-05-05T08:50:00,1350.16,12
9478,2025-05-05T22:33:00,1332.35,8
9479,2025-05-05T18:21:00,887.41,5
9480,2025-05-05T11:29:00,1055.89,10
9481,2025-05-05T19:20:00,111.23,1
9482,2025-05-05T18:12:00,853.1,5
9483,2025-05-05T16:26:00,773.89,11
9484,2025-05-05T15:02:00,1059.7,8
9485,2025-05-05T16:24:00,425.27,3
9486,2025-05-05T19:06:00,1210.71,9
9487,2025-05-05T07:01:00,648.9,6
9488,2025-05-05T14:28:00,1571.53,10
9489,2025-05-05T06:22:00,556.19,4
9490,2025-05-05T07:15:00,123.04,1
9491,2025-05-05T22:04:00,1109.17,8
9492,2025-05-05T10:29:00,213.58,4
9493,2025-05-05T13:59:00,1239.45,9
9494,2025-05-05T07:44:00,543.53,5
9495,2025-05-05T08:58:00,181.12,1
9496,2025-05-05T20:42:00,384.33,4
9497,2025-05-05T15:33:00,1551.88,11
9498,2025-05-05T12:36:00,1144.74,8
9499,2025-05-05T14:02:00,1604.98,11
9500,2025-05-06T14:24:00,181.42,1
9501,2025-05-06T10:21:00,153.09,3
9502,2025-05-06T06:34:00,258.27,3
9503,2025-05-06T14:57:00,1438.77,10
9504,2025-05-06T20:31:00,307.84,2
9505,2025-05-06T18:21:00,490.74,5
9506,2025-05-06T19:29:00,2570.25,15
9507,2025-05-06T21:51:00,907.3,5
9508,2025-05-06T07:39:00,900.17,9
9509,2025-05-06T22:32:00,314.24,3
9510,2025-05-06T11:03:00,281.11,3
9511,2025-05-06T15:07:00,833.33,5
9512,2025-05-06T16:23:00,828.05,6
9513,2025-05-06T14:54:00,332.2,3
9514,2025-05-06T10:52:00,541.71,3
9515,2025-05-06T10:31:00,237.77,2
9516,2025-05-06T07:28:00,397.28,6
9517,2025-05-06T21:54:00,476.23,4
9518,2025-05-06T11:39:00,976.12,7
9519,2025-05-06T19:56:00,829.73,7
9520,2025-05-06T20:50:00,87.26,1
9521,2025-05-06T18:22:00,660.11,6
9522,2025-05-06T22:26:00,394.32,2
9523,2025-05-06T11:35:00,200.64,3
9524,2025-05-06T07:46:00,288.17,3
9525,2025-05-06T06:37:00,213.78,2
9526,2025-05-06T13:36:00,456.02,4
9527,2025-05-06T19:22:00,643.12,6
9528,2025-05-06T12:49:00,634.46,7
9529,2025-05-06T21:48:00,270.14,2
9530,2025-05-06T19:52:00,1088.08,9
9531,2025-05-06T13:45:00,426.48,5
9532,2025-05-06T09:56:00,803.62,7
9533,2025-05-06T21:38:00,611.23,5
9534,2025-05-06T16:02:00,204.21,3
9535,2025-05-06T14:50:00,814.73,9
9536,2025-05-06T17:30:00,530.76,3
9537,2025-05-06T17:28:00,336.86,2
9538,2025-05-06T15:49:00,869.66,6
9539,2025-05-06T09:15:00,371.82,4
9540,2025-05-06T10:42:00,798.58,7
9541,2025-05-06T11:53:00,1608.68,11
9542,2025-05-06T09:29:00,293.24,2
9543,2025-05-06T11:29:00,1108.14,7
9544,2025-05-06T10:40:00,1359.0,9
9545,2025-05-06T15:43:00,168.63,1
9546,2025-05-06T10:03:00,922.12,7
9547,2025-05-06T10:23:00,459.36,6
9548,2025-05-06T10:06:00,1515.87,9
9549,2025-05-06T17:41:00,137.27,1
9550,2025-05-06T16:41:00,1713.53,10
9551,2025-05-06T06:17:00,159.28,2
9552,2025-05-06T17:51:00,537.89,7
9553,2025-05-06T20:09:00,167.57,1
9554,2025-05-06T18:09:00,724.84,5
9555,2025-05-06T13:31:00,1266.48,9
9556,2025-05-06T19:27:00,397.57,4
9557,2025-05-06T17:48:00,913.61,7
9558,2025-05-06T10:06:00,153.96,3
9559,2025-05-06T14:55:00,919.96,7
9560,2025-05-06T14:56:00,360.0,3
9561,2025-05-06T22:25:00,323.5,2
9562,2025-05-06T09:30:00,108.32,1
9563,2025-05-06T10:37:00,1001.78,9
9564,2025-05-06T11:37:00,476.76,4
9565,2025-05-06T18:59:00,307.16,2
9566,2025-05-07T13:17:00,145.33,1
9567,2025-05-07T07:49:00,926.13,9
9568,2025-05-07T11:15:00,321.84,3
9569,2025-05-07T15:32:00,697.22,6
9570,2025-05-07T12:49:00,383.71,3
9571,2025-05-07T19:12:00,280.38,3
9572,2025-05-07T15:07:00,145.98,2
9573,2025-05-07T06:03:00,1765.82,11
9574,2025-05-07T09:28:00,584.43,3
9575,2025-05-07T19:12:00,1205.6,10
9576,2025-05-07T22:56:00,150.7,2
9577,2025-05-07T21:21:00,977.19,8
9578,2025-05-07T09:15:00,96.24,1
9579,2025-05-07T19:48:00,471.3,4
9580,2025-05-07T06:23:00,111.64,2
9581,2025-05-07T07:37:00,1198.11,9
9582,2025-05-07T10:07:00,658.47,6
9583,2025-05-07T22:31:00,446.34,5
9584,2025-05-07T14:07:00,387.15,3
9585,2025-05-07T14:23:00,299.7,3
9586,2025-05-07T08:40:00,895.16,7
9587,2025-05-07T06:04:00,182.29,1
9588,2025-05-07T11:58:00,77.73,1
9589,2025-05-07T15:01:00,1910.33,13
9590,2025-05-07T12:33:00,292.66,5
9591,2025-05-07T08:35:00,581.25,3
9592,2025-05-07T12:15:00,656.27,5
9593,2025-05-07T20:50:00,1790.69,12
9594,2025-05-07T19:48:00,435.81,3
9595,2025-05-07T22:43:00,534.51,3
9596,2025-05-07T10:15:00,1139.4,9
9597,2025-05-07T17:51:00,168.97,1
9598,2025-05-07T13:35:00,1935.84,13
9599,2025-05-07T12:41:00,902.77,8
9600,2025-05-07T06:01:00,1188.68,9
9601,2025-05-07T18:28:00,999.06,7
9602,2025-05-07T10:39:00,225.38,2
9603,2025-05-07T10:59:00,1323.67,12
9604,2025-05-07T20:36:00,248.4,3
9605,2025-05-07T21:44:00,1170.63,7
9606,2025-05-07T18:51:00,298.68,3
9607,2025-05-07T14:29:00,460.38,5
9608,2025-05-07T15:18:00,459.06,3
9609,2025-05-07T21:20:00,537.0,4
9610,2025-05-07T06:42:00,1005.09,8
9611,2025-05-07T21:36:00,1098.59,9
9612,2025-05-07T14:17:00,1239.9,9
9613,2025-05-07T20:08:00,1317.47,10
9614,2025-05-07T14:56:00,885.94,8
9615,2025-05-07T17:37:00,534.01,3
9616,2025-05-07T18:58:00,756.89,8
9617,2025-05-07T15:02:00,728.52,6
9618,2025-05-07T08:51:00,1216.3,10
9619,2025-05-07T18:40:00,1696.62,13
9620,2025-05-07T13:36:00,434.46,6
9621,2025-05-07T12:03:00,1524.05,10
9622,2025-05-07T13:25:00,650.82,4
9623,2025-05-07T11:36:00,1344.66,9
9624,2025-05-07T13:00:00,410.34,4
9625,2025-05-07T19:31:00,380.96,3
9626,2025-05-07T10:58:00,1166.51,10
9627,2025-05-07T11:53:00,967.36,7
9628,2025-05-07T18:00:00,126.1,2
9629,2025-05-07T15:28:00,1102.61,10
9630,2025-05-07T16:22:00,1758.27,14
9631,2025-05-07T08:03:00,206.72,2
9632,2025-05-07T20:56:00,509.66,5
9633,2025-05-07T14:09:00,189.76,2
9634,2025-05-07T10:22:00,843.51,9
9635,2025-05-07T07:19:00,665.55,5
9636,2025-05-07T07:36:00,945.57,7
9637,2025-05-07T18:02:00,239.64,3
9638,2025-05-07T08:05:00,202.43,3
9639,2025-05-07T15:59:00,251.56,2
9640,2025-05-07T08:38:00,307.23,3
9641,2025-05-07T10:33:00,89.41,1
9642,2025-05-07T12:19:00,1726.71,12
9643,2025-05-07T19:29:00,599.89,4
9644,2025-05-07T08:04:00,740.58,6
9645,2025-05-07T19:57:00,626.49,6
9646,2025-05-07T20:07:00,857.87,6
9647,2025-05-07T19:24:00,956.8,7
9648,2025-05-07T07:00:00,579.9,3
9649,2025-05-07T09:05:00,140.78,2
9650,2025-05-07T10:47:00,526.14,4
9651,2025-05-07T06:03:00,568.59,3
